game_id,game_order,event,site,date_played,round,white,black,result,white_elo,white_rating_diff,black_elo,black_rating_diff,winner,winner_elo,loser,loser_elo,winner_loser_elo_diff,eco,termination,time_control,utc_date,utc_time,variant,ply_count,date_created,file_name,eval
aaeacdde-a5b3-4c4f-8e99-0865e9e1c4ef,46,Lichess Titled Arena 8,https://lichess.org/ADbVpKkg,2018.10.26,?,opperwezen,DrDrunkenstein,1/2-1/2,2707,+7,2912,-6,draw,,draw,,0,B15,Normal,60+0,2018.10.26,19:23:39,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b5168c44-241f-4666-ab9f-533b38a591c1,47,Lichess Titled Arena 8,https://lichess.org/gRsFqK8x,2018.10.26,?,DrDrunkenstein,Astramariy,1-0,2907,+5,2659,-5,DrDrunkenstein,2907,Astramariy,2659,248,D00,Normal,60+0,2018.10.26,19:22:39,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
5014ac98-61ac-4520-950d-e85bac2b9413,48,Lichess Titled Arena 8,https://lichess.org/dWlZ94IQ,2018.10.26,?,CreativePlayer007,DrDrunkenstein,0-1,2523,-3,2905,+2,DrDrunkenstein,2905,CreativePlayer007,2523,382,B10,Normal,60+0,2018.10.26,19:20:06,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9a0b919f-760b-4a07-80f1-605f0b6f5f47,49,Lichess Titled Arena 8,https://lichess.org/YeY9gDl7,2018.10.26,?,DrDrunkenstein,dulemaster,1-0,2901,+4,2575,-3,DrDrunkenstein,2901,dulemaster,2575,326,B07,Normal,60+0,2018.10.26,19:17:52,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
831fb42e-a823-456e-aec0-5432c0e247db,50,Lichess Titled Arena 8,https://lichess.org/cEHkHTKw,2018.10.26,?,DrDrunkenstein,thujer,1-0,2898,+3,2591,-3,DrDrunkenstein,2898,thujer,2591,307,D00,Normal,60+0,2018.10.26,19:16:28,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
736c4b20-5f91-46d6-a982-a14b0c62d698,51,Lichess Titled Arena 8,https://lichess.org/xsdN9m32,2018.10.26,?,ethereumclassic,DrDrunkenstein,0-1,2401,-1,2896,+2,DrDrunkenstein,2896,ethereumclassic,2401,495,B12,Normal,60+0,2018.10.26,19:14:37,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
21f82aa8-9994-4ce9-ad1e-cb48f3932e5e,52,Lichess Titled Arena 8,https://lichess.org/lITUj0Fx,2018.10.26,?,TerryR2,DrDrunkenstein,0-1,2767,-8,2888,+8,DrDrunkenstein,2888,TerryR2,2767,121,D16,Normal,60+0,2018.10.26,19:11:36,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
43ed0b45-c0d5-4089-98e0-e6bcb0105f50,53,Lichess Titled Arena 8,https://lichess.org/HqVfOlHp,2018.10.26,?,DrDrunkenstein,penguingim1,1/2-1/2,2892,-4,2780,+4,draw,,draw,,0,C45,Normal,60+0,2018.10.26,19:09:19,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
9aead502-f0a7-4153-899a-5401059a9f1c,54,Lichess Titled Arena 8,https://lichess.org/c4rnOJi2,2018.10.26,?,DrDrunkenstein,Zaven_ChessMood,1-0,2880,+12,2878,-14,DrDrunkenstein,2880,Zaven_ChessMood,2878,2,B50,Normal,60+0,2018.10.26,19:05:58,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
97ae9d25-19ee-4eab-90f9-080856474598,55,Lichess Titled Arena 8,https://lichess.org/4241K0hv,2018.10.26,?,Ivan_Nevyansk,DrDrunkenstein,0-1,2274,-1,2879,+1,DrDrunkenstein,2879,Ivan_Nevyansk,2274,605,A01,Normal,60+0,2018.10.26,19:03:47,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
1bd4e99e-4e74-436d-81dc-f7c95a0163a4,56,Lichess Titled Arena 8,https://lichess.org/b8AJ1pnD,2018.10.26,?,Kubas92,DrDrunkenstein,0-1,2446,-2,2878,+1,DrDrunkenstein,2878,Kubas92,2446,432,E04,Normal,60+0,2018.10.26,19:02:26,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
d7136816-6e73-4a77-a8ff-87ba7441654b,57,Lichess Titled Arena 8,https://lichess.org/96RCEnNO,2018.10.26,?,mutdpro,DrDrunkenstein,1/2-1/2,2870,+1,2878,+0,draw,,draw,,0,D04,Normal,60+0,2018.10.26,19:00:04,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
b5bd0df2-0dcd-480f-a5dd-11c9887aac20,58,Rated Bullet game,https://lichess.org/5ib85FCT,2018.08.04,?,DrDrunkenstein,Mishka_The_Great,1-0,2873,+5,2634,-4,DrDrunkenstein,2873,Mishka_The_Great,2634,239,D10,Normal,60+0,2018.08.04,18:19:40,Standard,,2021-03-05T01:41:39+0000,lichess_DrDrunkenstein_2021-01-04.pgn
